Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Customer_Name,City,State,Country,Customer_Segment,Order_ID,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Ship_Mode,Ship_Date
11904.55,0,44,3909.33,28.06,0.56,MIKE VITTORINI,Chennai,Tamil Nadu,India,SMALL BUSINESS,33287,22/4/2011,CRITICAL,TECHNOLOGY,OFFICE MACHINES,DELIVERY TRUCK,25/4/2011
332.95,0.05,33,-28.16,6.22,0.55,HEATHER JAS,Chennai,Tamil Nadu,India,CORPORATE,33732,28/8/2009,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,29/8/2009
447.36,0.01,42,40.92,2.89,0.6,JUSTIN HIRSH,Chennai,Tamil Nadu,India,CONSUMER,34435,5/8/2009,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,7/8/2009
53.93,0.04,26,-10.95,1.49,0.38,ROB DOWD,Chennai,Tamil Nadu,India,CORPORATE,34852,5/9/2012,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,9/9/2012
174.03,0.02,25,-42.37,5.74,0.37,JUSTIN HIRSH,Chennai,Tamil Nadu,India,CONSUMER,35649,9/10/2011,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,11/10/2011
43.26,0.1,9,3.9,1.49,0.36,JUSTIN HIRSH,Chennai,Tamil Nadu,India,CONSUMER,35649,9/10/2011,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,11/10/2011
1190.8,0.07,44,502.49,1.49,0.38,LELA DONOVAN,Chennai,Tamil Nadu,India,CORPORATE,36480,22/8/2010,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,23/8/2010
121.65,0.05,42,30.76,0.99,0.36,RALPH KENNEDY,Chennai,Tamil Nadu,India,CORPORATE,36803,4/8/2012,NOT SPECIFIED,OFFICE SUPPLIES,LABELS,REGULAR AIR,6/8/2012
103.105,0.09,2,-316.32,2.5,0.56,RALPH KENNEDY,Chennai,Tamil Nadu,India,CORPORATE,36803,4/8/2012,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,6/8/2012
19.02,0.05,2,10.73,5.33,0.43,RALPH KENNEDY,Chennai,Tamil Nadu,India,CORPORATE,36803,4/8/2012,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,EXPRESS AIR,6/8/2012
78.08,0.01,46,-43.1,1.57,0.59,CARLOS SOLTERO,Mumbai,Maharashtra,India,SMALL BUSINESS,12771,17/1/2009,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,19/1/2009
263.8,0,7,165.33,5.02,0.55,SHAHID SHARIARI,Chennai,Tamil Nadu,India,CORPORATE,36805,14/12/2010,MEDIUM,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,16/12/2010
1546.3965,0.07,28,226.72,5.26,0.59,SHAHID SHARIARI,Chennai,Tamil Nadu,India,CORPORATE,36805,14/12/2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,16/12/2010
1935.1,0.01,11,-42.96,35.89,0.66,ROB DOWD,Chennai,Tamil Nadu,India,CORPORATE,36834,24/12/2009,LOW,FURNITURE,BOOKCASES,DELIVERY TRUCK,26/12/2009
18775.76,0.03,45,8504.47,48.26,0.36,CHUCK CLARK,Chennai,Tamil Nadu,India,CORPORATE,37410,12/10/2010,MEDIUM,TECHNOLOGY,OFFICE MACHINES,DELIVERY TRUCK,14/10/2010
447.89,0,48,-26.78,6.19,0.38,GIULIETTA WEIMER,Chennai,Tamil Nadu,India,CORPORATE,37729,15/1/2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,15/1/2009
189.19,0.08,12,-56.71,8.34,0.59,KHLOE MILLER,Chennai,Tamil Nadu,India,HOME OFFICE,37988,5/4/2011,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,5/4/2011
697.5,0.02,28,169.89,6.3,0.38,SHAHID SHARIARI,Chennai,Tamil Nadu,India,CORPORATE,38690,20/1/2012,LOW,TECHNOLOGY,OFFICE MACHINES,REGULAR AIR,24/1/2012
497.2,0,7,-219.61,49,0.59,JUSTIN HIRSH,Chennai,Tamil Nadu,India,CONSUMER,38758,24/9/2011,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,26/9/2011
198.72,0.01,4,-34.43,14.45,0.57,KHLOE MILLER,Chennai,Tamil Nadu,India,CONSUMER,39332,9/10/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,EXPRESS AIR,10/10/2011
955.29,0.05,8,-286.2,56.14,0.4,RALPH KENNEDY,Chennai,Tamil Nadu,India,CORPORATE,39745,4/5/2011,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,DELIVERY TRUCK,5/5/2011
5297.47,0.02,19,-158.93,50,0.77,JIM RADFORD,Mumbai,Maharashtra,India,CORPORATE,12929,30/8/2010,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,31/8/2010
109.37,0.1,10,-21.66,4.5,0.59,SHAHID HOPKINS,Chennai,Tamil Nadu,India,SMALL BUSINESS,40134,9/10/2011,LOW,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,16/10/2011
1461.1,0.01,43,674.46,1.99,0.42,SHAHID HOPKINS,Chennai,Tamil Nadu,India,SMALL BUSINESS,40134,9/10/2011,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,13/10/2011
9.75,0,1,-6.72,4.72,0.36,SHAHID HOPKINS,Chennai,Tamil Nadu,India,SMALL BUSINESS,40134,9/10/2011,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,14/10/2011
184.07,0.04,8,75.63,7.58,0.51,CHUCK CLARK,Chennai,Tamil Nadu,India,CORPORATE,40164,10/4/2010,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,12/4/2010
573.97,0.05,29,55.82,9.54,0.37,BILL EPLETT,Chennai,Tamil Nadu,India,CORPORATE,40608,19/8/2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,21/8/2012
223.79,0.01,39,-89.88,5.66,0.4,BILL EPLETT,Chennai,Tamil Nadu,India,CORPORATE,40608,19/8/2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,20/8/2012
129.16,0.07,20,-56.15,6.22,0.37,SARAH BERN,Chennai,Tamil Nadu,India,CORPORATE,40801,1/7/2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,1/7/2012
843.55,0.08,29,168.76,8.74,0.4,MARK COUSINS,Chennai,Tamil Nadu,India,CORPORATE,40965,20/11/2009,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,21/11/2009
260.96,0.09,40,-96.7,6.22,0.37,LENA HERNANDEZ,Chennai,Tamil Nadu,India,HOME OFFICE,41286,16/9/2012,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,17/9/2012
263.81,0.03,47,-237.54,7.78,0.37,SHAHID SHARIARI,Chennai,Tamil Nadu,India,CONSUMER,41412,17/9/2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,19/9/2009
95.3,0,20,29.68,1.22,0.36,JIM RADFORD,Mumbai,Maharashtra,India,CORPORATE,12929,30/8/2010,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,31/8/2010
60.76,0.03,16,5.25,1.61,0.44,KHLOE MILLER,Chennai,Tamil Nadu,India,CORPORATE,41569,21/7/2010,CRITICAL,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,23/7/2010
3636.91,0,29,-1284.24,70.2,0.74,BILL EPLETT,Chennai,Tamil Nadu,India,CORPORATE,41633,9/11/2010,LOW,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,9/11/2010
27663.92,0.05,8,-391.92,24.49,0.37,TONY CHAPMAN,Chennai,Tamil Nadu,India,CONSUMER,41895,10/1/2011,CRITICAL,TECHNOLOGY,COPIERS AND FAX,REGULAR AIR,12/1/2011
2744.361,0.01,16,201.03,8.99,0.6,BILL EPLETT,Chennai,Tamil Nadu,India,CORPORATE,42112,24/12/2010,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,26/12/2010
1201.934,0.03,49,47.42,8.59,0.56,SHAHID HOPKINS,Chennai,Tamil Nadu,India,SMALL BUSINESS,42177,30/5/2012,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,31/5/2012
395.84,0,38,8.42,6.02,0.48,SHAHID HOPKINS,Chennai,Tamil Nadu,India,SMALL BUSINESS,42177,30/5/2012,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,2/6/2012
206.54,0.02,31,-178.82,9.68,0.36,CATHY ARMSTRONG,Chennai,Tamil Nadu,India,CONSUMER,42339,12/2/2009,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,12/2/2009
318.14,0.01,25,49.67,5.09,0.38,BILL EPLETT,Chennai,Tamil Nadu,India,CORPORATE,42342,4/9/2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,5/9/2009
177.05,0,5,-50.67,1.99,0.43,PATRICK O'BRILL,Chennai,Tamil Nadu,India,HOME OFFICE,42947,26/8/2010,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,28/8/2010
1184.03,0.04,40,-20.79,4,0.75,GIULIETTA WEIMER,Chennai,Tamil Nadu,India,HOME OFFICE,43079,21/7/2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,22/7/2009
460.68,0.01,40,-116.76,7.46,0.59,GRANT CARROLL,Mumbai,Maharashtra,India,SMALL BUSINESS,13280,11/9/2009,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,12/9/2009
318.7585,0.1,49,-160.95,5.03,0.6,GRANT CARROLL,Mumbai,Maharashtra,India,SMALL BUSINESS,13280,11/9/2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,12/9/2009
4722.83,0.01,27,1749.78,19.99,0.4,SALLY KNUTSON,Chennai,Tamil Nadu,India,CONSUMER,43111,12/9/2011,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,13/9/2011
130.16,0.1,23,-49.53,5.14,0.36,MARC HARRIGAN,Chennai,Tamil Nadu,India,HOME OFFICE,43140,18/3/2009,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,20/3/2009
5.06,0.01,1,-2.64,1.92,0.84,JOHN GRADY,Chennai,Tamil Nadu,India,CORPORATE,44098,27/1/2010,LOW,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",REGULAR AIR,31/1/2010
103.9,0.07,4,-19.26,7.58,0.51,KHLOE MILLER,Delhi,Delhi,India,HOME OFFICE,44451,11/9/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,EXPRESS AIR,13/9/2011
1327.59,0.05,35,371.28,2.9,0.59,TONY CHAPMAN,Delhi,Delhi,India,CONSUMER,45059,3/2/2011,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,EXPRESS AIR,4/2/2011
3401.8,0.09,39,-508.87,19.99,0.79,TONY CHAPMAN,Delhi,Delhi,India,CONSUMER,45059,3/2/2011,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,5/2/2011
181.61,0.03,44,-150.26,5.34,0.38,RALPH KENNEDY,Delhi,Delhi,India,CORPORATE,45155,15/2/2011,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,22/2/2011
111.55,0.05,35,-54.25,1.92,0.84,RALPH KENNEDY,Delhi,Delhi,India,CORPORATE,45155,15/2/2011,LOW,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",REGULAR AIR,15/2/2011
1435.95,0.05,36,486.9,1.99,0.51,TRUDY SCHMIDT,Delhi,Delhi,India,SMALL BUSINESS,45317,1/3/2012,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,8/3/2012
961.06,0.05,28,361.82,5.02,0.55,TRUDY SCHMIDT,Delhi,Delhi,India,SMALL BUSINESS,45317,1/3/2012,LOW,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,8/3/2012
146.63,0.01,19,-30.06,6.22,0.37,GENE HALE,Delhi,Delhi,India,CONSUMER,45731,10/8/2009,CRITICAL,OFFICE SUPPLIES,PAPER,EXPRESS AIR,11/8/2009
1020.61,0.04,47,-209.61,13.99,0.52,SKYE NORLING,Mumbai,Maharashtra,India,HOME OFFICE,13313,16/7/2009,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,17/7/2009
2506.2675,0.03,35,1160.58,3.3,0.37,GENE HALE,Delhi,Delhi,India,CONSUMER,45731,10/8/2009,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,12/8/2009
188.54,0.09,23,9.82,1.99,0.52,SARAH BERN,Delhi,Delhi,India,CORPORATE,46849,13/12/2010,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,14/12/2010
359.68,0.07,19,187.15,3.77,0.39,JUSTIN HIRSH,Delhi,Delhi,India,CONSUMER,47108,15/10/2009,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,16/10/2009
131.55,0.06,7,-43.74,8.51,0.4,JUSTIN HIRSH,Delhi,Delhi,India,CONSUMER,47108,15/10/2009,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,REGULAR AIR,17/10/2009
258.11,0.1,26,9.95,4.78,0.4,JUSTIN HIRSH,Delhi,Delhi,India,CONSUMER,47108,15/10/2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,EXPRESS AIR,18/10/2009
1288.515,0.08,9,-382.57,8.99,0.57,JUSTIN HIRSH,Delhi,Delhi,India,CONSUMER,47108,15/10/2009,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,16/10/2009
925.3,0.04,47,257.31,5.77,0.38,LIZ PRICE,Delhi,Delhi,India,CONSUMER,47520,7/10/2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,9/10/2009
277.88,0.09,36,-64.41,6.16,0.35,LIZ PRICE,Delhi,Delhi,India,CONSUMER,47520,7/10/2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,9/10/2009
3939.89,0.05,13,598.24,48.8,0.56,LIZ PRICE,Delhi,Delhi,India,CONSUMER,47520,7/10/2009,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,9/10/2009
12072.9,0.04,48,3064.51,43.32,0.55,GREG MAXWELL,Delhi,Delhi,India,HOME OFFICE,47527,17/9/2010,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,18/9/2010
3419.1505,0,34,858.58,5.92,0.58,MARC HARRIGAN,Delhi,Delhi,India,HOME OFFICE,47713,3/7/2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,3/7/2009
268.34,0.09,44,-240.83,8.88,0.37,DOUG BICKFORD,Mumbai,Maharashtra,India,CORPORATE,13346,15/11/2012,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,20/11/2012
195.04,0.08,1,-149.41,35,0.85,SALLY KNUTSON,Delhi,Delhi,India,CORPORATE,47750,15/6/2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,15/6/2010
1859.01,0.09,32,-588.9,30,0.7,GIULIETTA WEIMER,Delhi,Delhi,India,CORPORATE,48452,9/10/2010,HIGH,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,11/10/2010
1781.11,0.1,19,51.44,19.99,0.5,GIULIETTA WEIMER,Delhi,Delhi,India,CORPORATE,48452,9/10/2010,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,9/10/2010
185.32,0.03,44,-192.56,6.92,0.49,GIULIETTA WEIMER,Delhi,Delhi,India,CORPORATE,48452,9/10/2010,HIGH,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,10/10/2010
43.66,0.04,28,5.77,0.7,0.37,GIULIETTA WEIMER,Delhi,Delhi,India,CORPORATE,48452,9/10/2010,HIGH,OFFICE SUPPLIES,RUBBER BANDS,REGULAR AIR,11/10/2010
73.41,0.08,15,-44.79,4.97,0.38,GIULIETTA WEIMER,Delhi,Delhi,India,CORPORATE,48452,9/10/2010,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,11/10/2010
130.11,0.03,16,-47.69,2.83,0.77,KRISTINA NUNN,Delhi,Delhi,India,CONSUMER,49088,23/9/2009,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,24/9/2009
4012.58,0.05,15,-425.14,35,0.8,KRISTINA NUNN,Delhi,Delhi,India,CONSUMER,49088,23/9/2009,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,EXPRESS AIR,24/9/2009
1295.54,0.06,31,214.23,17.48,0.36,KRISTINA NUNN,Delhi,Delhi,India,CONSUMER,49088,23/9/2009,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,25/9/2009
238.25,0.05,24,-83.55,7.28,0.57,CHUCK CLARK,Delhi,Delhi,India,CORPORATE,49223,2/10/2011,MEDIUM,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,2/10/2011
403.73,0.06,39,-44.13,4.5,0.59,SALLY KNUTSON,Delhi,Delhi,India,CONSUMER,49634,23/3/2012,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,24/3/2012
209,0.08,6,12.32,7.5,0.38,GRANT CARROLL,Mumbai,Maharashtra,India,SMALL BUSINESS,13702,10/9/2011,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,14/9/2011
1795.49,0.05,15,-626.04,58.72,0.76,TANJA NORVELL,Delhi,Delhi,India,CONSUMER,49987,19/1/2011,HIGH,FURNITURE,BOOKCASES,DELIVERY TRUCK,22/1/2011
926.58,0.03,4,-226.51,52.2,0.64,TANJA NORVELL,Delhi,Delhi,India,CONSUMER,49987,19/1/2011,HIGH,FURNITURE,TABLES,DELIVERY TRUCK,22/1/2011
38.76,0.1,4,-12.13,6.97,0.36,SARAH BERN,Delhi,Delhi,India,CORPORATE,50208,22/1/2011,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,EXPRESS AIR,23/1/2011
551.44,0,36,28.7,7.51,0.39,LIZ PRICE,Delhi,Delhi,India,CORPORATE,50338,23/3/2009,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,REGULAR AIR,25/3/2009
834.0625,0.01,27,192.29,1.25,0.57,VICKY FREYMANN,Delhi,Delhi,India,HOME OFFICE,50945,7/1/2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,9/1/2011
417.88,0.08,15,-13.95,8.99,0.57,PHILISSE OVERCASH,Delhi,Delhi,India,SMALL BUSINESS,51462,22/6/2011,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,EXPRESS AIR,24/6/2011
493.56,0.06,42,12.73,5.99,0.36,JUSTIN HIRSH,Delhi,Delhi,India,CONSUMER,51494,3/8/2011,CRITICAL,TECHNOLOGY,OFFICE MACHINES,REGULAR AIR,5/8/2011
360.24,0.04,18,-36.24,4,0.68,PATRICK O'BRILL,Delhi,Delhi,India,HOME OFFICE,51525,7/11/2011,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,9/11/2011
1463.27,0.09,46,104.22,8.22,0.57,PATRICK O'BRILL,Delhi,Delhi,India,HOME OFFICE,51525,7/11/2011,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,REGULAR AIR,9/11/2011
210.46,0.03,44,50.04,1.49,0.39,LIZ PRICE,Delhi,Delhi,India,CONSUMER,52933,26/8/2010,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,EXPRESS AIR,2/9/2010
195.57,0.09,32,-132.93,7.5,0.4,JUSTIN HIRSH,Delhi,Delhi,India,CONSUMER,53025,17/3/2010,CRITICAL,OFFICE SUPPLIES,PAPER,REGULAR AIR,18/3/2010
501.32,0.04,30,-119.08,13.18,0.37,MUHAMMED MACINTYRE,Mumbai,Maharashtra,India,SMALL BUSINESS,13795,10/4/2011,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,13/4/2011
691.52,0.03,47,107.02,5.3,0.46,CATHY ARMSTRONG,Delhi,Delhi,India,CONSUMER,53894,7/7/2009,CRITICAL,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,8/7/2009
2756.17,0.04,37,-1561.72,69,0.68,CATHY ARMSTRONG,Delhi,Delhi,India,CONSUMER,53894,7/7/2009,CRITICAL,FURNITURE,TABLES,REGULAR AIR,8/7/2009
5159.3725,0.02,29,1252.48,8.08,0.59,CATHY ARMSTRONG,Delhi,Delhi,India,CONSUMER,53894,7/7/2009,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,EXPRESS AIR,7/7/2009
307.65,0.07,36,91.73,2.01,0.39,HEATHER JAS,Delhi,Delhi,India,CORPORATE,53953,27/3/2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,28/3/2009
558.62,0.03,11,118.32,3.99,0.56,JUSTIN HIRSH,Delhi,Delhi,India,CONSUMER,54304,17/2/2010,HIGH,OFFICE SUPPLIES,APPLIANCES,REGULAR AIR,19/2/2010
556.45,0.08,21,-124.42,14.36,0.6,LENA HERNANDEZ,Delhi,Delhi,India,HOME OFFICE,55075,1/2/2011,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,DELIVERY TRUCK,4/2/2011
61.46,0.08,11,-47.83,4.93,0.66,PATRICK O'BRILL,Delhi,Delhi,India,HOME OFFICE,55268,17/3/2012,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,18/3/2012
2137.1,0.05,31,-686.01,46.74,0.56,KRISTINA NUNN,Delhi,Delhi,India,CONSUMER,55367,10/1/2009,CRITICAL,FURNITURE,BOOKCASES,DELIVERY TRUCK,11/1/2009
571.17,0.05,48,129.87,2.36,0.55,KRISTINA NUNN,Delhi,Delhi,India,CONSUMER,55367,10/1/2009,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,12/1/2009
135.88,0.1,24,-75.39,5.59,0.4,SHAHID SHARIARI,Delhi,Delhi,India,CONSUMER,56321,16/4/2010,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,REGULAR AIR,18/4/2010
857.95,0.08,20,51.85,4,0.64,JUSTIN HIRSH,Delhi,Delhi,India,CONSUMER,56610,7/3/2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,EXPRESS AIR,7/3/2010
275.16,0.05,23,43.35,5.01,0.36,MUHAMMED MACINTYRE,Mumbai,Maharashtra,India,SMALL BUSINESS,13795,10/4/2011,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,EXPRESS AIR,13/4/2011
662.21,0.01,33,256.57,3.62,0.43,KHLOE MILLER,Delhi,Delhi,India,CONSUMER,56740,16/10/2012,CRITICAL,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,23/10/2012
100.68,0,36,-45.21,2.4,0.58,PAUL MACINTYRE,Delhi,Delhi,India,CORPORATE,56901,11/9/2009,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,13/9/2009
846.35,0.04,22,341.53,5.08,0.38,PATRICK O'BRILL,Delhi,Delhi,India,HOME OFFICE,57314,12/10/2010,LOW,OFFICE SUPPLIES,PAPER,EXPRESS AIR,16/10/2010
1976.3945,0,26,473.36,2.79,0.58,PATRICK O'BRILL,Delhi,Delhi,India,HOME OFFICE,57314,12/10/2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,19/10/2010
442.72,0.07,44,-168.38,7.94,0.52,MIKE VITTORINI,Delhi,Delhi,India,SMALL BUSINESS,57376,19/6/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,21/6/2011
326.893,0.07,6,-223.21,5.31,0.57,MIKE VITTORINI,Delhi,Delhi,India,SMALL BUSINESS,57376,19/6/2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,REGULAR AIR,19/6/2011
22.78,0.01,6,3.96,0.5,0.37,LIZ PRICE,Delhi,Delhi,India,CONSUMER,57671,7/11/2012,NOT SPECIFIED,OFFICE SUPPLIES,LABELS,REGULAR AIR,8/11/2012
1806.43,0.04,38,134.85,3.61,0.71,PAUL MACINTYRE,Delhi,Delhi,India,CORPORATE,57700,12/11/2011,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,12/11/2011
1669.88,0.02,29,548.92,14.3,0.37,JOHN GRADY,Delhi,Delhi,India,CORPORATE,58407,6/5/2011,HIGH,OFFICE SUPPLIES,PAPER,REGULAR AIR,9/5/2011
2018.45,0.08,29,-812.25,37.58,0.78,RICARDO EMERSON,Delhi,Delhi,India,CORPORATE,58593,8/9/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,9/9/2011
1474.33,0.04,31,114.46,3.61,0.71,CARLOS DALY,Kolkatta,West Bengal,India,HOME OFFICE,868,8/6/2012,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,REGULAR AIR,10/6/2012
1302.99,0.02,37,545.49,5.09,0.38,MUHAMMED MACINTYRE,Mumbai,Maharashtra,India,SMALL BUSINESS,13795,10/4/2011,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,REGULAR AIR,11/4/2011
87.68,0.03,29,23.14,0.99,0.36,CHUCK CLARK,Delhi,Delhi,India,CORPORATE,58884,21/3/2011,LOW,OFFICE SUPPLIES,LABELS,REGULAR AIR,26/3/2011
3732.25,0.1,46,-1255.86,60,0.56,CHUCK CLARK,Delhi,Delhi,India,CORPORATE,58884,21/3/2011,LOW,FURNITURE,TABLES,DELIVERY TRUCK,26/3/2011
144.55,0.07,23,-60.17,5.94,0.37,SARAH BERN,Delhi,Delhi,India,CORPORATE,58913,11/5/2010,MEDIUM,OFFICE SUPPLIES,PAPER,REGULAR AIR,13/5/2010
75.89,0.09,13,-31.01,5.15,0.36,KRISTINA NUNN,Delhi,Delhi,India,CONSUMER,58978,6/2/2012,LOW,OFFICE SUPPLIES,PAPER,REGULAR AIR,13/2/2012
586.11,0.11,43,98.44,4.98,0.48,MATT ABELMAN,Delhi,Delhi,India,CONSUMER,229,28/12/2010,CRITICAL,FURNITURE,OFFICE FURNISHINGS,REGULAR AIR,30/12/2010
75.14,0.05,42,0.82,0.7,0.56,SARAH JORDON,Delhi,Delhi,India,CONSUMER,706,8/9/2011,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,REGULAR AIR,10/9/2011
